"name","state_code","contribution_date","sum"
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-21,140.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-22,20.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-24,10.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-26,60.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-27,210.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-29,20.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-05-30,100.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-06-03,25.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-06-09,175.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-06-10,20.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-06-11,500200.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-06-14,65.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-06-16,75.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-06-17,25.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-06-20,150.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-06-21,100.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-06-23,50.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-06-24,10.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-06-26,500.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-06-27,175.0
CONGRESSIONAL LEADERSHIP FUND,FL,2020-06-30,250.0
CONGRESSIONAL LEADERSHIP FUND,GA,2019-03-05,500000.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-02-19,50.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-02-24,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-02-25,50.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-02-27,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-02-28,20.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-03-01,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-03-02,20.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-03-03,20.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-03-06,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-03-09,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-03-12,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-03-14,10.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-03-27,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-03-29,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-03-30,40.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-03-31,30.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-04-01,15.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-04-30,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-05-01,25000.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-05-05,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-05-06,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-05-07,40.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-05-08,20.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-05-11,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-05-12,250.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-05-14,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-05-17,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-05-20,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-05-22,1300000.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-05-29,40.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-05-30,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-06-06,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-06-07,20.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-06-08,20.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-06-14,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-06-20,25.0
CONGRESSIONAL LEADERSHIP FUND,GA,2020-06-30,25.0
CONGRESSIONAL LEADERSHIP FUND,HI,2020-06-19,25.0
CONGRESSIONAL LEADERSHIP FUND,IA,2020-02-17,25.0
CONGRESSIONAL LEADERSHIP FUND,IA,2020-02-19,25.0
CONGRESSIONAL LEADERSHIP FUND,IA,2020-02-20,25.0
CONGRESSIONAL LEADERSHIP FUND,IA,2020-02-28,20.0
CONGRESSIONAL LEADERSHIP FUND,IA,2020-02-29,20.0
CONGRESSIONAL LEADERSHIP FUND,IA,2020-03-12,20.0
CONGRESSIONAL LEADERSHIP FUND,IA,2020-03-13,25.0
CONGRESSIONAL LEADERSHIP FUND,IA,2020-03-24,25.0
CONGRESSIONAL LEADERSHIP FUND,IA,2020-03-25,25.0
CONGRESSIONAL LEADERSHIP FUND,IA,2020-03-27,25.0
CONGRESSIONAL LEADERSHIP FUND,IA,2020-06-16,100.0
CONGRESSIONAL LEADERSHIP FUND,ID,2020-06-20,20.0
CONGRESSIONAL LEADERSHIP FUND,IL,2019-06-06,250000.0
CONGRESSIONAL LEADERSHIP FUND,IL,2019-06-28,1000000.0
